UTC,Open,High,Low,Close,Volume
2022-07-18,1710.138,1723.798,1706.584,1708.144,43.939175
2022-07-19,1708.124,1718.321,1705.2240000000002,1709.888,35.203275
2022-07-20,1709.838,1714.4109999999998,1692.338,1695.308,36.118085
2022-07-21,1695.298,1720.238,1680.748,1718.036,45.593835
2022-07-22,1718.036,1739.253,1712.724,1726.618,38.580395
2022-07-23,1718.036,1739.253,1712.724,1726.618,0.0
2022-07-24,1728.148,1728.148,1724.148,1724.598,1.0556480000000001
2022-07-25,1724.578,1736.1740000000002,1714.653,1718.8780000000002,39.99412
2022-07-26,1718.998,1728.074,1713.534,1717.814,35.67911
2022-07-27,1717.808,1740.138,1711.315,1738.628,39.32679
2022-07-28,1738.618,1757.004,1733.828,1754.738,42.63672
2022-07-29,1754.828,1767.784,1751.928,1765.698,38.57489
2022-07-30,1754.828,1767.784,1751.928,1765.698,0.0
2022-07-31,1764.809,1766.11,1760.728,1762.078,0.97542
2022-08-01,1762.078,1775.314,1758.208,1772.158,41.517614
2022-08-02,1772.158,1787.928,1754.828,1756.648,44.745172000000004
2022-08-03,1756.618,1772.662,1754.198,1763.615,35.850556
2022-08-04,1763.615,1794.898,1763.258,1793.264,36.054030000000004
2022-08-05,1793.264,1794.764,1764.907,1774.7179999999998,39.400980000000004
2022-08-06,1793.264,1794.764,1764.907,1774.7179999999998,0.0
2022-08-07,1773.748,1774.9679999999998,1770.565,1774.438,0.8762989999999999
2022-08-08,1774.428,1790.564,1771.0100000000002,1789.034,33.89624
2022-08-09,1789.044,1800.364,1783.038,1793.968,30.59384
2022-08-10,1793.988,1807.768,1787.478,1791.528,36.961715
2022-08-11,1791.548,1799.149,1783.3780000000002,1788.828,37.94055
2022-08-12,1788.814,1802.548,1784.798,1801.778,35.3012
2022-08-13,1788.814,1802.548,1784.798,1801.778,0.0
2022-08-14,1802.308,1802.308,1798.828,1799.015,0.68347
2022-08-15,1799.015,1801.588,1772.8180000000002,1778.3839999999998,38.09389
2022-08-16,1778.474,1783.038,1771.368,1775.488,31.76644
2022-08-17,1775.498,1782.194,1759.714,1764.865,40.3036955
2022-08-18,1764.865,1772.294,1755.2179999999998,1758.3780000000002,36.17951
2022-08-19,1758.355,1758.458,1745.438,1746.498,35.27292
2022-08-20,1758.355,1758.458,1745.438,1746.498,0.0
2022-08-21,1746.298,1747.958,1744.848,1745.538,0.95715
2022-08-22,1745.558,1748.958,1727.668,1735.084,39.20589
2022-08-23,1735.084,1753.974,1730.688,1745.868,40.6946
2022-08-24,1745.848,1755.798,1742.355,1750.908,35.3098
2022-08-25,1750.898,1765.3680000000002,1749.828,1756.255,33.90443
2022-08-26,1756.255,1758.684,1734.058,1737.338,38.63265
2022-08-27,1756.255,1758.684,1734.058,1737.338,0.0
2022-08-28,1736.068,1738.348,1733.258,1734.654,1.56953
2022-08-29,1734.664,1745.418,1720.208,1739.348,36.88152
2022-08-30,1739.398,1740.3339999999998,1721.098,1723.198,40.25244
2022-08-31,1723.198,1726.428,1705.598,1708.818,44.71854
2022-09-01,1708.794,1708.794,1688.668,1697.018,39.72546
2022-09-02,1697.034,1717.8780000000002,1696.178,1711.278,38.586266
2022-09-03,1697.034,1717.8780000000002,1696.178,1711.278,0.0
2022-09-04,1712.598,1713.001,1707.804,1707.995,0.96648
2022-09-05,1707.995,1715.668,1707.5739999999998,1713.928,20.73219
2022-09-06,1713.928,1726.5660000000005,1699.708,1703.374,45.41193
2022-09-07,1703.408,1719.318,1691.218,1716.528,47.25681
2022-09-08,1716.498,1728.095,1703.878,1710.558,49.033379
2022-09-09,1710.578,1729.3439999999998,1709.698,1715.938,40.939536000000004
2022-09-10,1710.578,1729.3439999999998,1709.698,1715.938,0.0
2022-09-11,1717.058,1720.058,1716.241,1718.335,1.21204
2022-09-12,1718.335,1735.035,1711.808,1725.155,45.125280000000004
2022-09-13,1725.144,1731.71,1696.934,1702.064,54.408496
2022-09-14,1702.064,1707.014,1693.518,1697.384,51.65891
2022-09-15,1697.404,1697.735,1660.24,1662.3549999999998,49.785959999999996
2022-09-16,1662.355,1680.245,1654.048,1673.898,47.18647
2022-09-17,1662.355,1680.245,1654.048,1673.898,0.0
2022-09-18,1675.958,1679.8649999999998,1673.745,1677.848,1.496692
2022-09-19,1677.818,1678.628,1659.583,1675.635,42.70116
2022-09-20,1675.615,1679.288,1659.875,1666.281,42.39185
2022-09-21,1666.281,1687.948,1653.649,1666.938,55.73355
2022-09-22,1666.928,1684.788,1655.536,1672.605,63.55368
2022-09-23,1672.605,1675.838,1639.617,1643.598,55.65364
2022-09-24,1672.605,1675.838,1639.617,1643.598,0.0
2022-09-25,1643.458,1645.565,1640.198,1643.9250000000002,1.16067
2022-09-26,1643.935,1649.648,1621.033,1627.5079999999998,65.8626025
2022-09-27,1627.495,1642.335,1626.587,1628.7179999999998,66.76572
2022-09-28,1628.748,1662.645,1614.71,1656.0949999999998,64.13088
2022-09-29,1656.095,1665.045,1641.408,1664.455,59.858055
2022-09-30,1664.495,1675.265,1659.158,1659.9779999999998,52.49658
2022-10-01,1664.495,1675.265,1659.158,1659.9779999999998,0.0
2022-10-02,1662.198,1665.268,1660.125,1664.085,1.239445
2022-10-03,1664.005,1702.465,1659.595,1700.918,48.254084
2022-10-04,1700.918,1729.435,1695.068,1725.424,49.61442
2022-10-05,1725.434,1727.664,1700.458,1718.248,54.753370000000004
2022-10-06,1718.264,1725.434,1706.812,1711.8249999999998,44.0433
2022-10-07,1711.825,1714.724,1690.504,1694.458,43.39982
2022-10-08,1711.825,1714.724,1690.504,1694.458,0.0
2022-10-09,1695.464,1699.714,1695.464,1696.568,0.82021
2022-10-10,1696.583,1697.1280000000002,1665.4779999999998,1669.998,41.597356
2022-10-11,1669.998,1683.84,1660.91,1663.955,51.02444
2022-10-12,1663.955,1678.215,1661.265,1674.438,48.604749
2022-10-13,1674.422,1682.336,1642.2880000000002,1663.345,56.37036997
2022-10-14,1663.265,1671.6550000000002,1640.095,1643.618,54.04966
2022-10-15,1663.265,1671.6550000000002,1640.095,1643.618,0.0
2022-10-16,1644.068,1647.568,1643.022,1647.398,1.1806040000000002
2022-10-17,1647.345,1668.268,1646.198,1650.568,53.21046
2022-10-18,1650.538,1660.707,1645.647,1652.198,59.09012
2022-10-19,1652.157,1653.2479999999998,1626.247,1627.018,74.90204
2022-10-20,1626.907,1645.438,1622.257,1626.828,82.0862
2022-10-21,1626.828,1657.798,1617.067,1657.298,111.829685
