Date,Open,High,Low,Close,Volume,Returns,Volatility_30
2020-03-15,1567.348,1575.305,1539.395,1557.458,6.354697,0.018213504235314263,25.49607770946734
2020-03-16,1557.908,1560.7179999999998,1451.148,1507.195,115.8037057,-0.03280469759904698,27.152850575292042
2020-03-17,1507.155,1553.808,1465.468,1537.568,119.1136836,0.01995163993810642,27.86567847150174
2020-03-18,1537.558,1539.828,1472.625,1497.888,119.877245,-0.02614583141805469,28.79563967083214
2020-03-19,1498.058,1498.638,1454.898,1471.258,86.36431068,-0.017938298814077085,28.916658550940628
2020-03-20,1471.228,1516.0449999999998,1470.668,1498.698,74.49994099999999,0.01847891404736466,29.47026483624015
2020-03-21,1471.228,1516.0449999999998,1470.668,1498.698,0.0,0.0,29.338302224135663
2020-03-22,1503.768,1508.148,1482.258,1491.375,4.285069999999999,-0.004898217964204475,28.968910558220333
2020-03-23,1491.395,1567.398,1484.978,1566.815,82.86699,0.04934638320319095,32.73298586775538
2020-03-24,1566.815,1639.18,1557.015,1630.105,47.900647,0.039599533504869604,34.59940400696056
2020-03-25,1630.105,1631.705,1594.682,1610.148,46.321092,-0.012318329684564453,34.71727365086198
2020-03-26,1610.098,1645.052,1595.301,1625.7479999999998,33.974612,0.00964191732759846,34.76932669390881
2020-03-27,1625.748,1631.098,1612.838,1626.148,36.669281,0.0002460103287542491,34.76132887546747
2020-03-28,1625.748,1631.098,1612.838,1626.148,0.0,0.0,34.757946377860094
2020-03-29,1639.458,1639.458,1610.0980000000002,1626.398,2.7154506,0.00015372572777906234,32.95206355546749
2020-03-30,1626.348,1628.798,1610.8249999999998,1616.068,43.9101357,-0.0063717151999357685,33.018031042593385
2020-03-31,1616.158,1619.448,1567.468,1578.638,45.868933,-0.023433588456581077,33.747754026927154
2020-04-01,1578.538,1599.988,1571.765,1591.008,49.651137,0.007805327662167848,33.80105882480732
2020-04-02,1591.028,1619.94,1582.818,1612.475,50.4815399,0.013402488064529065,32.56883000797779
2020-04-03,1612.495,1625.498,1605.625,1617.048,42.805606,0.0028319990638687818,32.54965155224957
2020-04-04,1612.495,1625.498,1605.625,1617.048,0.0,0.0,31.79099624113156
2020-04-05,1615.578,1621.238,1609.0,1619.158,1.687114,0.001303996283912718,31.798672441103964
2020-04-06,1619.228,1674.828,1615.198,1661.0,48.6144587,0.02551356959174111,32.721828639954396
2020-04-07,1661.0,1668.598,1642.128,1647.348,61.8690273,-0.008253108494458095,32.44116776019637
2020-04-08,1647.348,1656.288,1640.398,1647.068,39.87321379,-0.00016998460466083437,31.93987115349743
2020-04-09,1647.008,1689.948,1645.695,1682.148,45.5008702,0.021074810635296357,32.432940541331625
2020-04-10,1647.008,1689.948,1645.695,1682.148,0.0,0.0,32.386757021532404
2020-04-11,1647.008,1689.948,1645.695,1682.148,0.0,0.0,29.793014459287477
2020-04-12,1686.218,1691.448,1675.0,1685.768,2.41844,0.0021496981480908857,28.145975437585356
2020-04-13,1685.718,1722.548,1678.8480000000002,1717.008,45.9897976,0.01836199487851646,28.4632929192406
2020-04-14,1717.028,1747.625,1708.735,1725.078,66.929041,0.004689025658409616,28.138615701045662
2020-04-15,1725.038,1730.9979999999998,1707.518,1715.4779999999998,52.029769,-0.005580507867706112,26.12865328728861
2020-04-16,1715.498,1738.648,1701.5800000000002,1715.348,63.923729,-7.578349940343845e-05,25.728824473551537
2020-04-17,1715.568,1718.528,1679.125,1681.998,62.4320116,-0.01963360299583524,25.1359439951228
2020-04-18,1715.568,1718.528,1679.125,1681.998,0.0,0.0,24.30791953126375
2020-04-19,1679.878,1683.618,1673.905,1675.348,2.07336,-0.003961467597715756,24.05222964400843
2020-04-20,1675.448,1702.138,1671.5980000000002,1690.8680000000002,53.803812,0.00922110165854883,24.07696031044245
2020-04-21,1690.868,1697.796,1659.298,1687.421,61.88609344,-0.0020406786963549643,23.99908752357245
2020-04-22,1687.37,1718.555,1679.908,1711.558,64.467791,0.014202738962005112,20.086128457957923
2020-04-23,1711.638,1738.558,1707.328,1728.238,65.682099,0.009698325563345043,16.97283813471374
2020-04-24,1728.248,1736.208,1710.5079999999998,1727.698,61.333024,-0.00031250578968742627,16.44434895726958
2020-04-25,1728.248,1736.208,1710.5079999999998,1727.698,0.0,0.0,16.309651285968275
2020-04-26,1726.388,1727.2479999999998,1718.945,1724.948,2.68929,-0.0015929814881288165,16.335793275632774
2020-04-27,1724.948,1727.225,1705.995,1709.408,73.4053055,-0.009049793357910178,16.638205944162333
2020-04-28,1709.468,1714.568,1691.678,1704.775,79.749112,-0.002713974525534895,16.681534879868305
2020-04-29,1704.785,1717.398,1697.8049999999998,1713.475,65.079439,0.005090334987690638,16.53758171704202
2020-04-30,1713.465,1721.598,1681.068,1687.855,68.3124621,-0.015064980195490229,15.570968122426192
2020-05-01,1687.865,1705.068,1670.418,1698.818,81.3408234,0.006474223105292279,15.534287039904465
2020-05-02,1687.865,1705.068,1670.418,1698.818,0.0,0.0,15.174828798907827
2020-05-03,1697.878,1701.288,1691.328,1699.345,2.573815,0.0003101675842064439,15.17664296748853
2020-05-04,1699.345,1713.228,1695.145,1703.515,49.513651,0.002450880781089323,15.170044714584574
2020-05-05,1703.505,1711.568,1689.7879999999998,1703.598,49.429715,4.872160096622813e-05,15.177514466587
2020-05-06,1703.688,1708.071,1681.308,1689.655,52.016296,-0.008218118998397802,13.64914925600014
2020-05-07,1689.645,1721.888,1684.178,1714.118,56.489649,0.014374296530029885,13.950264385750774
2020-05-08,1714.198,1723.148,1700.5449999999998,1701.408,63.5839068,-0.007442519054659219,14.175379735588542
2020-05-09,1714.198,1723.148,1700.5449999999998,1701.408,0.0,0.0,12.846124608082937
2020-05-10,1701.558,1707.711,1700.118,1706.205,2.16952,0.0028154624182672398,12.864800242637026
2020-05-11,1706.205,1712.058,1691.825,1697.775,65.062843,-0.004953035701806704,12.960373033594571
2020-05-12,1697.558,1710.698,1693.605,1702.465,58.817029,0.002758630552112697,12.969089990567268
2020-05-13,1702.475,1719.568,1699.3480000000002,1718.238,75.227164,0.00922214631806836,12.106579502831895
2020-05-14,1718.315,1736.3480000000002,1710.828,1732.688,63.680879,0.008374612757905193,12.27592994046426
2020-05-15,1732.655,1751.398,1728.428,1741.628,76.21876,0.0051463480761338234,12.234661493760061
2020-05-16,1732.655,1751.398,1728.428,1741.628,0.0,0.0,12.234368982995106
2020-05-17,1734.868,1760.0780000000002,1734.868,1758.078,4.647774999999999,0.009400858900028402,10.902452467253122
2020-05-18,1758.078,1765.018,1727.458,1734.645,81.867806,-0.013418385367273179,11.722917297279565
2020-05-19,1734.635,1747.818,1726.2050000000002,1745.998,85.400136,0.006523530429244845,11.72905051470935
2020-05-20,1745.998,1753.735,1742.528,1747.425,77.20483072,0.000816963808487277,11.491141620072744
2020-05-21,1747.405,1747.415,1717.155,1725.8680000000002,74.140972,-0.01241316341758217,12.11360506567625
2020-05-22,1725.868,1739.955,1724.278,1733.648,58.56895,0.004497746572410668,11.48749480795102
2020-05-23,1725.868,1739.955,1724.278,1733.648,0.0,0.0,11.146178929810308
2020-05-24,1731.308,1734.318,1729.925,1730.508,1.500625,-0.0018128518807752443,11.15952701848636
2020-05-25,1730.558,1733.115,1721.168,1726.668,33.468294,-0.002221467220166555,11.1790200936522
2020-05-26,1726.598,1735.325,1708.218,1712.788,67.9410064,-0.008071087606891679,11.413443869867574
2020-05-27,1712.718,1715.895,1693.5980000000002,1710.938,67.4439252,-0.0010806940625804505,11.10829039554407
2020-05-28,1710.938,1727.428,1708.9250000000002,1721.725,65.730015,0.006284937092615846,11.220753694150044
2020-05-29,1721.665,1737.773,1712.428,1728.695,61.611744,0.004040093368671052,11.186109598158971
2020-05-30,1721.665,1737.773,1712.428,1728.695,0.0,0.0,10.196979683584766
2020-05-31,1735.808,1742.688,1728.955,1739.705,2.880495,0.006348770027412204,10.190973243449744
2020-06-01,1739.715,1744.525,1727.553,1741.638,65.871825,0.0011104910941820518,10.188548674970946
2020-06-02,1741.678,1745.0079999999998,1721.215,1726.455,65.993887,-0.008755876500854838,10.560750698731534
2020-06-03,1726.455,1729.458,1689.245,1700.448,80.890838,-0.015178427460151328,11.477948666418849
2020-06-04,1700.448,1721.8629999999998,1697.448,1712.218,68.93831,0.00689786030539217,11.653896320472766
2020-06-05,1712.258,1715.988,1670.745,1684.758,84.490949,-0.016167672749632975,12.357512520740565
2020-06-06,1712.258,1715.988,1670.745,1684.758,0.0,0.0,11.572093065637254
2020-06-07,1674.868,1684.928,1674.868,1681.235,2.643555,-0.0020932909167922613,11.398829409568158
2020-06-08,1681.255,1700.618,1680.498,1697.188,67.377443,0.009444121456903161,11.750657634354312
2020-06-09,1697.208,1720.668,1692.025,1713.195,74.54977699999999,0.009387284387731298,12.042259249657835
2020-06-10,1713.185,1739.798,1707.6950000000002,1735.425,67.646747,0.012892291934384818,12.489287657699728
2020-06-11,1735.475,1744.575,1721.445,1726.7050000000002,72.0108004,-0.005037372045095821,12.583345351337064
2020-06-12,1726.685,1742.948,1722.135,1729.728,68.88738000000001,0.0017492025858979797,12.31529009322048
2020-06-13,1726.685,1742.948,1722.135,1729.728,0.0,0.0,12.070300410432063
2020-06-14,1730.258,1735.258,1727.488,1732.628,2.6157,0.001675160311739027,11.981872492064563
2020-06-15,1732.628,1734.038,1704.025,1724.028,82.0664106,-0.004975917617769602,12.062161541845246
2020-06-16,1724.088,1732.748,1716.535,1726.4150000000002,77.479499,0.0013835906756268928,11.718557529235282
2020-06-17,1726.405,1730.165,1712.548,1727.515,60.603765,0.0006369556054639859,11.073456890706783
2020-06-18,1727.455,1737.438,1717.435,1723.178,60.6380237,-0.002513699296736958,10.909642969288972
2020-06-19,1723.178,1745.168,1722.1750000000002,1743.268,60.617847,0.011591252213778202,11.45086861353898
2020-06-20,1723.178,1745.168,1722.1750000000002,1743.268,0.0,0.0,10.837792672076064
2020-06-21,1750.178,1750.478,1743.6180000000002,1749.025,2.8135700000000003,0.0032969772094780326,10.803241698563637
2020-06-22,1749.015,1763.058,1742.598,1755.358,83.369029,0.0036143349024444216,10.845388907289813
2020-06-23,1755.358,1770.998,1747.295,1768.5449999999998,74.40488500000001,0.007484349913321552,11.01289156560061
2020-06-24,1768.445,1779.388,1753.548,1761.915,83.13013000000001,-0.0037558889175634885,11.057451100785059
2020-06-25,1761.915,1768.785,1755.258,1765.748,66.981454,0.0021731109283492723,10.747730640608292
2020-06-26,1765.768,1771.948,1747.3680000000002,1770.898,69.56067,0.002912365919652485,10.742377216946277
2020-06-27,1765.768,1771.948,1747.3680000000002,1770.898,0.0,0.0,10.635126697527756
2020-06-28,1774.918,1775.7479999999998,1769.308,1771.208,2.23719,0.0001750371111376933,10.596106741956143
2020-06-29,1771.208,1774.905,1765.538,1773.008,55.225316,0.001015739534361839,10.593450070135994
2020-06-30,1773.008,1785.85,1764.4250000000002,1782.808,59.9583504,0.005512110195276484,10.558385981924522
2020-07-01,1782.808,1789.0079999999998,1758.948,1768.108,66.36376800000001,-0.008279601080877058,10.881415583095043
2020-07-02,1768.108,1779.4250000000002,1757.438,1775.518,56.377125,0.004182163016285009,10.566346702504582
2020-07-03,1775.478,1777.008,1772.588,1774.818,22.929978,-0.0003943288798978707,9.413208475989313
2020-07-04,1775.478,1777.008,1772.588,1774.818,0.0,0.0,9.276132229790832
2020-07-05,1773.368,1776.148,1773.2,1775.258,0.971,0.00024788201844292074,7.690413365314451
2020-07-06,1775.255,1786.918,1769.818,1785.748,51.089297,0.0058916105972567365,7.763526168908902
2020-07-07,1785.698,1797.358,1773.398,1794.285,63.482145,0.004769238820771008,7.708261864628926
2020-07-08,1794.285,1817.848,1791.448,1809.035,58.7863588,0.008186940036420443,7.613184885251702
2020-07-09,1809.035,1815.855,1795.258,1803.748,61.7803207,-0.002926831627688522,7.427052175409578
2020-07-10,1803.748,1810.496,1793.935,1798.088,49.3585076,-0.0031428441821739583,6.753968092893146
2020-07-11,1803.748,1810.496,1793.935,1798.088,0.0,0.0,6.504032860221294
2020-07-12,1799.188,1801.278,1797.708,1799.928,1.50263,0.0010227859800517381,6.503568892927704
2020-07-13,1799.908,1813.198,1799.7279999999998,1802.208,53.0071151,0.0012659157258265248,6.491477012021067
2020-07-14,1802.215,1810.788,1790.418,1809.178,61.918732,0.003860018648942911,6.531216052284372
2020-07-15,1809.178,1814.916,1802.228,1812.938,57.1126876,0.002076135248331172,6.242557890969041
2020-07-16,1812.968,1813.138,1794.788,1798.148,52.950591,-0.008191487381486609,6.86714754820447
2020-07-17,1798.148,1811.878,1795.608,1809.248,38.6504222,0.006154042989350084,7.001722613493362
2020-07-18,1798.148,1811.878,1795.608,1809.248,0.0,0.0,6.9125666269393955
2020-07-19,1808.838,1810.508,1806.998,1808.778,1.56834,-0.00025981018524674727,6.249299601078399
2020-07-20,1808.808,1820.438,1805.565,1817.808,51.96771,0.004979900469227631,6.33029654043823
2020-07-21,1817.868,1847.538,1815.668,1843.058,69.45924,0.013794769004108523,7.2662646369265005
2020-07-22,1843.088,1874.158,1842.548,1869.935,87.6124736,0.014477522282934295,8.138761475438617
2020-07-23,1869.925,1898.228,1863.909,1885.708,100.20430587,0.008399676294036993,8.19543286259706
2020-07-24,1885.618,1906.458,1881.265,1901.098,71.638597,0.00812826679425418,8.176498907262038
2020-07-25,1885.618,1906.458,1881.265,1901.098,0.0,0.0,8.209034323424271
2020-07-26,1901.988,1914.948,1899.638,1913.535,5.722535000000001,0.006520702813589024,8.29243130703369
2020-07-27,1913.515,1967.178,1912.325,1964.915,119.27936575,0.02649667058219174,10.763261182606396
2020-07-28,1964.865,1980.98,1906.645,1955.958,110.606838,-0.004568888398705697,10.97501620793005
2020-07-29,1955.958,1980.798,1941.328,1966.398,79.358361,0.005323343752600858,10.967867664955428
2020-07-30,1966.398,1970.538,1939.245,1956.795,89.96321879999999,-0.004895511986697437,11.210020343463423
2020-07-31,1956.775,1984.218,1955.765,1975.568,88.28814700000001,0.009548021186941593,10.82090317165223
2020-08-01,1956.775,1984.218,1955.765,1975.568,0.0,0.0,10.872413931517093
2020-08-02,1978.898,1989.148,1976.908,1981.855,5.06818,0.0031773228634580995,10.808660093546536
2020-08-03,1981.825,1982.225,1960.378,1975.138,71.1805194,-0.0033950054759824557,10.952869787499655
2020-08-04,1975.118,2030.815,1966.725,2030.815,75.1790121,0.027798920985774352,12.955498828296557
2020-08-05,2030.785,2055.648,2009.338,2036.348,95.275456,0.0027208171461671027,12.958135455104191
2020-08-06,2036.308,2074.798,2034.385,2069.1780000000003,89.2371077,0.015993419500628117,13.388809695693302
2020-08-07,2069.188,2072.618,2015.385,2034.298,114.1121745,-0.01700063072622042,14.748307207906084
2020-08-08,2069.188,2072.618,2015.385,2034.298,0.0,0.0,14.654471107811501
2020-08-09,2033.708,2037.138,2018.638,2027.035,4.105843,-0.0035766620184385714,14.673396931339285
2020-08-10,2027.025,2049.748,2019.205,2028.108,82.74784,0.0005292045311555408,14.661673608878958
2020-08-11,2028.088,2028.088,1901.188,1908.985,124.1546456,-0.06053165155312381,23.774379795042535
2020-08-12,1908.975,1949.548,1862.318,1921.738,129.8725445,0.006658297723320106,23.81202258498275
2020-08-13,1921.738,1966.165,1919.905,1957.265,104.050762,0.01831810567150881,24.26709556981554
2020-08-14,1957.255,1961.408,1932.025,1943.998,89.143178,-0.006801413359410678,24.420381410896074
2020-08-15,1957.255,1961.408,1932.025,1943.998,0.0,0.0,24.228447500032868
2020-08-16,1948.718,1951.245,1931.855,1932.435,3.463895,-0.0059658115049502376,24.328372557176557
2020-08-17,1932.415,1990.478,1929.348,1983.725,86.15326,0.02619552465843245,25.28863466390417
2020-08-18,1983.705,2015.498,1975.898,2005.155,94.454482,0.01074497411907215,25.363786471675663
2020-08-19,2005.155,2005.875,1924.528,1927.568,110.984805,-0.03946225981199969,28.23655864428395
2020-08-20,1927.568,1955.125,1924.688,1952.628,106.139365,0.01291705286948374,28.20570497024606
2020-08-21,1952.565,1955.765,1911.238,1939.618,98.747689,-0.006685111091201476,28.053780795020266
2020-08-22,1952.565,1955.765,1911.238,1939.618,0.0,0.0,27.97248027270235
2020-08-23,1939.868,1941.338,1929.808,1935.025,3.198555,-0.002370800175045805,27.903442022836266
2020-08-24,1935.025,1961.788,1923.608,1929.585,83.890325,-0.002815292406251192,27.920536147670287
2020-08-25,1929.565,1937.425,1914.105,1929.565,79.405135,-1.0364976743714087e-05,27.862173777550403
2020-08-26,1929.455,1954.918,1902.678,1953.278,80.664015,0.012214397962594978,26.988081919776143
2020-08-27,1953.298,1976.578,1909.778,1927.868,94.110797,-0.01309425776027827,27.220175894654293
2020-08-28,1927.758,1973.718,1923.288,1964.428,88.55222,0.01878637968327,27.744313259645555
2020-08-29,1927.758,1973.718,1923.288,1964.428,0.0,0.0,27.706016670631957
2020-08-30,1965.378,1976.465,1964.898,1972.985,4.322265,0.00434651557848111,27.593152633207126
2020-08-31,1972.975,1976.368,1954.125,1967.758,74.80534,-0.0026528007867311753,27.603498030083617
2020-09-01,1967.758,1992.298,1963.115,1972.468,88.615365,0.0023907269498568014,27.59624378675763
2020-09-02,1972.448,1973.118,1932.428,1944.568,88.6042818,-0.014245706107493305,27.88451941529018
2020-09-03,1944.565,1950.905,1921.658,1927.855,90.3329,-0.008631858540379319,26.640810146448135
2020-09-04,1927.845,1947.655,1916.198,1933.298,82.388785,0.0028193669639386882,26.642257509871154
2020-09-05,1927.845,1947.655,1916.198,1933.298,0.0,0.0,26.115709837734936
2020-09-06,1929.788,1937.498,1929.788,1934.215,1.75621,0.00047420655971107314,25.74736003218854
2020-09-07,1934.215,1941.268,1924.288,1930.468,31.62569,-0.0019390988467060527,25.742487854201237
2020-09-08,1930.468,1940.748,1906.428,1930.108,65.070555,-0.00018650066779859133,25.74029275829312
2020-09-09,1930.118,1950.775,1919.935,1947.288,50.228955,0.008861675427334185,25.913825198062668
2020-09-10,1947.238,1966.398,1941.315,1943.808,61.343275,-0.0017886995992077489,18.90110678712754
2020-09-11,1943.858,1954.658,1937.008,1938.928,62.899755,-0.002513692699984938,18.832561596815424
2020-09-12,1943.858,1954.658,1937.008,1938.928,0.0,0.0,18.041065537154388
2020-09-13,1940.548,1943.128,1937.018,1942.735,1.6866499999999998,0.0019615310348435953,17.94575265037361
2020-09-14,1942.715,1962.385,1939.728,1957.118,51.49885,0.007376208904803145,18.07340918997462
2020-09-15,1957.098,1972.028,1948.278,1953.835,56.136365,-0.0016788750829415397,17.988330753091734
2020-09-16,1953.835,1973.468,1949.798,1959.698,64.006525,0.002996271852736245,16.26814277644127
2020-09-17,1959.678,1960.008,1932.745,1947.018,66.609203,-0.006491408398354781,16.006380294236724
2020-09-18,1947.018,1959.898,1944.985,1949.718,51.882865,0.0013857753936032322,11.098605447603864
2020-09-19,1947.018,1959.898,1944.985,1949.718,0.0,0.0,10.442797492365557
2020-09-20,1949.588,1951.448,1942.388,1948.348,1.993355,-0.0007029127040990794,10.254731239725588
2020-09-21,1948.258,1955.458,1882.375,1917.018,77.576003,-0.016210980338341823,11.298500136977411
2020-09-22,1916.995,1919.888,1894.458,1904.138,76.456669,-0.0067414409564913085,11.4352435327136
2020-09-23,1904.148,1905.208,1853.448,1854.818,96.117838,-0.0262428346958593,13.643567882001015
2020-09-24,1854.698,1876.988,1848.635,1867.715,86.189535,0.006929180535143057,13.848045155439493
2020-09-25,1867.745,1875.075,1852.298,1860.998,70.965205,-0.0036028556050687914,13.274870516164652
2020-09-26,1867.745,1875.075,1852.298,1860.998,0.0,0.0,12.825655969834262
2020-09-27,1859.448,1865.898,1859.448,1862.448,1.55404,0.0007788484502248609,11.369256553430802
2020-09-28,1862.438,1883.648,1848.455,1882.448,65.32591,0.010681306049693655,11.922342527963757
2020-09-29,1882.448,1899.235,1875.308,1896.668,62.353815,0.007525604989151879,12.09039887767872
2020-09-30,1896.638,1902.115,1881.238,1887.528,69.9037,-0.004830625989480732,12.127757796737413
2020-10-01,1887.515,1912.028,1884.555,1903.188,68.829675,0.008262338348394087,12.40298406927617
2020-10-02,1903.065,1916.975,1889.638,1898.868,60.91757,-0.0022724556708579586,11.77763848457377
2020-10-03,1903.065,1916.975,1889.638,1898.868,0.0,0.0,11.541732827619992
2020-10-04,1903.828,1904.158,1897.888,1902.915,2.03905,0.0021290018544644178,11.526177652349173
2020-10-05,1902.885,1918.575,1886.898,1912.745,52.33115,0.0051524620889265476,11.642835093195819
2020-10-06,1912.725,1921.018,1874.558,1879.945,65.204897,-0.017296861994263085,12.630075941198676
2020-10-07,1880.065,1897.898,1872.748,1886.868,51.72383,0.0036757905396265357,12.69647829364226
2020-10-08,1886.858,1900.498,1881.938,1895.238,48.62154,0.004426112681321483,12.784705001208248
2020-10-09,1895.238,1930.325,1894.908,1929.618,55.835745,0.017977631549717852,13.617320039048813
2020-10-10,1895.238,1930.325,1894.908,1929.618,0.0,0.0,13.61023782239063
2020-10-11,1928.788,1933.048,1926.038,1928.998,2.717975,-0.00032135874901031145,13.59329287502335
2020-10-12,1928.998,1931.788,1918.158,1925.015,57.99045,-0.0020669371992383333,13.604227192283712
2020-10-13,1924.995,1924.998,1886.308,1893.325,67.980872,-0.016599217270367343,14.384415488143002
2020-10-14,1893.325,1912.828,1882.395,1898.205,56.42339,0.0025741601383584127,14.211820334573005
2020-10-15,1898.205,1908.808,1889.438,1906.308,58.96501,0.004259684355052835,14.29185016479432
2020-10-16,1906.298,1913.808,1897.658,1898.968,47.13145,-0.0038578064262518494,14.27081755920167
2020-10-17,1906.298,1913.808,1897.658,1898.968,0.0,0.0,14.17943257224173
2020-10-18,1899.668,1902.838,1898.498,1900.688,1.397335,0.0009053451772914542,14.173582581330862
2020-10-19,1900.698,1918.338,1896.878,1902.925,50.28344,0.001176250190500058,14.183800996029424
2020-10-20,1902.925,1913.985,1894.618,1910.678,49.625795,0.004065976810462557,14.254091104460715
2020-10-21,1910.588,1931.298,1910.065,1921.258,54.11765,0.0055220269255306055,13.56770897493789
2020-10-22,1921.238,1922.118,1894.208,1904.918,51.77876,-0.008541216784961926,13.656006010979466
2020-10-23,1904.918,1914.108,1894.198,1901.258,44.8292,-0.0019231906922285704,11.18894896278036
2020-10-24,1904.918,1914.108,1894.198,1901.258,0.0,0.0,11.039653972090385
2020-10-25,1903.298,1903.708,1891.135,1898.415,3.922242,-0.001496444841721187,10.986834184133338
2020-10-26,1898.405,1908.458,1894.785,1902.148,51.75975,0.0019644464256933026,10.991275888340247
2020-10-27,1902.148,1911.348,1897.718,1905.165,46.59146,0.0015848450765627766,10.994075366226593
2020-10-28,1905.165,1910.768,1869.208,1879.515,69.33907,-0.013554854164883088,11.331547902915752
2020-10-29,1879.495,1884.858,1859.868,1868.345,67.6358,-0.005960752575080511,11.221472490433058
2020-10-30,1868.345,1889.698,1864.258,1878.438,67.71218999999999,0.005387568168843024,11.269612372251544
2020-10-31,1868.345,1889.698,1864.258,1878.438,0.0,0.0,10.983772656124941
2020-11-01,1876.928,1879.878,1875.195,1877.025,1.71868,-0.0007525037880428405,10.970519423044433
2020-11-02,1877.025,1896.058,1873.308,1894.728,63.68765,0.009387215970175616,11.330646164924177
2020-11-03,1894.728,1916.068,1886.835,1914.355,53.875335,0.01030545866430104,11.710168117675787
2020-11-04,1914.288,1916.228,1880.635,1904.715,75.795959,-0.005048360189102016,11.70848221632334
2020-11-05,1904.678,1952.648,1902.358,1946.058,77.504783,0.02147339695999478,12.155258046159268
2020-11-06,1946.068,1960.198,1935.468,1950.298,66.06017179999999,0.0021763933653031076,12.135959500129326
2020-11-07,1946.068,1960.198,1935.468,1950.298,0.0,0.0,12.098355752064919
2020-11-08,1954.688,1959.838,1953.318,1958.475,2.06652,0.00418392775859161,11.02470345489077
2020-11-09,1958.465,1965.415,1850.398,1870.718,91.155047,-0.04584379477816627,17.378873197564612
2020-11-10,1870.728,1890.238,1867.335,1876.498,75.8677428,0.003084959385319015,17.41899439968215
2020-11-11,1876.548,1884.378,1856.208,1865.458,59.588385,-0.005900674424019568,17.47627773273135
2020-11-12,1865.468,1883.698,1862.588,1875.668,59.46762,0.005458263286805436,16.931412852851054
2020-11-13,1875.658,1896.658,1873.978,1888.288,52.161734,0.006705735821644655,17.034647708151056
2020-11-14,1875.658,1896.658,1873.978,1888.288,0.0,0.0,16.982952484075746
2020-11-15,1888.138,1891.485,1886.628,1890.395,1.31744,0.0011152034814083985,16.95398132995137
2020-11-16,1890.375,1898.928,1864.498,1889.748,61.675647,-0.00034231509565526414,16.954006992048704
2020-11-17,1889.738,1893.325,1876.735,1882.535,54.7516455,-0.003824214031984873,16.983515888441687
2020-11-18,1882.515,1884.718,1863.508,1871.245,61.060363,-0.006015288079110648,17.05620734820639
2020-11-19,1871.235,1872.778,1852.568,1862.995,59.43389,-0.00441857696485685,17.033510682831576
2020-11-20,1863.035,1879.618,1861.0,1870.318,48.30142,0.003923062112391455,16.987837899923516
2020-11-21,1863.035,1879.618,1861.0,1870.318,0.0,0.0,16.833467611834582
2020-11-22,1869.943,1872.048,1868.528,1871.998,0.782509,0.000897839793783504,16.83421499965862
2020-11-23,1871.958,1876.038,1830.778,1835.465,59.684505,-0.01970845427955323,17.727029567491805
2020-11-24,1835.605,1836.188,1799.988,1809.058,73.58067,-0.01449158758736309,18.142804596165206
2020-11-25,1809.008,1817.578,1801.495,1808.188,56.5807,-0.00048102894675987193,18.114794390152646
2020-11-26,1808.288,1818.088,1805.634,1809.148,29.611398,0.0005307773579993004,18.10081324261395
2020-11-27,1809.148,1813.778,1774.218,1786.648,42.9578809,-0.01251477762425572,18.044160833199804
2020-11-28,1809.148,1813.778,1774.218,1786.648,0.0,0.0,18.004197452379202
2020-11-29,1787.208,1789.808,1785.308,1786.6180000000002,1.11554,-1.6791361180707286e-05,17.89258125246754
2020-11-30,1786.58,1787.448,1764.245,1778.725,59.7880794,-0.004427631728266322,17.90267377148523
2020-12-01,1786.58,1787.448,1764.245,1778.725,0.0,0.0,17.907893682560207
2020-12-02,1786.58,1787.448,1764.245,1778.725,0.0,0.0,17.602695107340782
2020-12-03,1786.58,1787.448,1764.245,1778.725,0.0,0.0,17.220535203162772
2020-12-04,1786.58,1787.448,1764.245,1778.725,0.0,0.0,17.216487973034305
2020-12-05,1786.58,1787.448,1764.245,1778.725,0.0,0.0,15.70000087765823
2020-12-06,1786.58,1787.448,1764.245,1778.725,0.0,0.0,15.650275615611317
2020-12-07,1786.58,1787.448,1764.245,1778.725,0.0,0.0,15.650275615611317
2020-12-08,1786.58,1787.448,1764.245,1778.725,0.0,0.0,15.528274780938048
2020-12-09,1786.58,1787.448,1764.245,1778.725,0.0,0.0,8.830646486982673
2020-12-10,1786.58,1787.448,1764.245,1778.725,0.0,0.0,8.730668930227003
2020-12-11,1786.58,1787.448,1764.245,1778.725,0.0,0.0,8.656057245145409
2020-12-12,1786.58,1787.448,1764.245,1778.725,0.0,0.0,8.411106866251766
2020-12-13,1786.58,1787.448,1764.245,1778.725,0.0,0.0,8.040364810804801
2020-12-14,1786.58,1787.448,1764.245,1778.725,0.0,0.0,8.040364810804801
2020-12-15,1786.58,1787.448,1764.245,1778.725,0.0,0.0,8.009346080423173
2020-12-16,1786.58,1787.448,1764.245,1778.725,0.0,0.0,8.016224150991428
2020-12-17,1786.58,1787.448,1764.245,1778.725,0.0,0.0,8.017980749402906
2020-12-18,1786.58,1787.448,1764.245,1778.725,0.0,0.0,7.938235789172491
2020-12-19,1786.58,1787.448,1764.245,1778.725,0.0,0.0,7.909516301090895
2020-12-20,1786.58,1787.448,1764.245,1778.725,0.0,0.0,7.7541284297992075
2020-12-21,1786.58,1787.448,1764.245,1778.725,0.0,0.0,7.7541284297992075
2020-12-22,1786.58,1787.448,1764.245,1778.725,0.0,0.0,7.7325907177503455
